135,271,1
3,271,1
427,271,1
28,281,1
43,281,1
47,281,1
204,296,1
24,296,1
114,296,1
121,296,1
18,296,1
11,296,1
28,296,1
29,296,1
46,296,1
47,296,1
154,296,1
79,296,1
83,296,1
239,296,1
88,296,1
131,296,1
189,296,1
58,296,1
18,299,1
19,299,1
163,301,1
69,303,1
36,303,1
138,303,1
14,303,1
149,303,1
77,303,1
234,303,1
243,303,1
169,303,1
117,304,1
120,304,1
114,304,1
121,304,1
165,304,1
8,304,1
10,304,1
37,304,1
38,304,1
39,304,1
40,304,1
42,304,1
14,304,1
110,304,1
224,304,1
47,304,1
149,304,1
130,304,1
238,304,1
395,304,1
56,304,1
140,307,1
204,307,1
63,307,1
24,307,1
306,307,1
10,307,1
11,307,1
19,307,1
30,307,1
34,307,1
2,307,1
358,307,1
46,307,1
47,307,1
227,307,1
48,307,1
49,307,1
77,307,1
88,307,1
111,307,1
96,307,1
407,307,1
339,307,1
106,307,1
107,307,1
360,307,1
280,307,1
24,310,1
213,310,1
26,310,1
219,310,1
224,310,1
46,310,1
127,310,1
154,310,1
128,310,1
79,310,1
80,310,1
130,310,1
243,310,1
90,310,1
118,327,1
8,327,1
37,327,1
39,327,1
44,327,1
125,327,1
81,327,1
87,327,1
146,327,1
131,327,1
262,327,1
407,327,1
9,330,1
47,330,1
72,336,1
43,336,1
163,353,1
121,353,1
122,353,1
28,353,1
29,353,1
36,353,1
182,353,1
224,353,1
156,353,1
88,353,1
185,353,1
106,353,1
148,353,1
55,353,1
2,354,1
5,354,1
5,355,1
204,356,1
16,356,1
19,356,1
12,356,1
30,356,1
176,356,1
374,356,1
86,356,1
116,356,1
178,356,1
349,356,1
117,366,1
121,366,1
10,366,1
19,366,1
224,366,1
46,366,1
149,366,1
49,366,1
78,366,1
228,366,1
6,366,1
80,366,1
156,366,1
89,366,1
192,369,1
8,370,1
68,370,1
19,370,1
163,376,1
19,376,1
13,376,1
33,376,1
39,376,1
41,376,1
150,376,1
14,376,1
5,376,1
80,376,1
50,376,1
1,4,1
18,4,1
47,4,1
178,4,1
189,4,1
55,4,1
26,16,1
84,18,1
18,35,1
68,35,1
28,35,1
173,35,1
88,35,1
177,36,1
121,38,1
18,38,1
68,38,1
168,38,1
126,38,1
190,38,1
14,49,1
117,50,1
163,50,1
120,50,1
121,50,1
209,50,1
8,50,1
72,50,1
167,50,1
37,50,1
38,50,1
221,50,1
40,50,1
42,50,1
43,50,1
222,50,1
110,50,1
168,50,1
126,50,1
130,50,1
248,50,1
249,50,1
169,50,1
279,50,1
193,57,1
194,57,1
120,63,1
24,63,1
208,63,1
306,63,1
143,63,1
26,63,1
214,63,1
40,63,1
49,63,1
154,63,1
234,63,1
238,63,1
240,63,1
241,63,1
91,63,1
286,63,1
287,63,1
289,63,1
290,63,1
291,63,1
292,63,1
293,63,1
247,63,1
95,63,1
354,63,1
272,63,1
273,63,1
105,63,1
355,63,1
56,63,1
36,69,1
10,77,1
37,79,1
168,80,1
8,82,1
33,82,1
38,82,1
14,83,1
23,86,1
47,86,1
22,91,1
121,91,1
8,91,1
38,91,1
204,95,1
150,95,1
14,95,1
125,95,1
349,95,1
22,97,1
140,97,1
24,97,1
32,97,1
39,97,1
168,97,1
5,97,1
89,97,1
335,97,1
201,106,1
60,107,1
9,107,1
10,107,1
311,107,1
421,107,1
78,109,1
118,112,1
120,123,1
121,123,1
175,123,1
18,123,1
68,123,1
14,123,1
182,123,1
125,123,1
47,123,1
238,123,1
386,123,1
14,126,1
204,131,1
88,131,1
14,132,1
395,132,1
14,136,1
140,140,1
121,140,1
26,140,1
214,140,1
55,140,1
124,147,1
13,147,1
30,147,1
18,148,1
19,148,1
224,153,1
13,160,1
357,160,1
227,160,1
252,160,1
120,163,1
33,163,1
36,163,1
222,163,1
224,163,1
47,163,1
229,163,1
234,163,1
3,163,1
202,163,1
56,163,1
51,182,1
59,185,1
204,185,1
121,185,1
182,185,1
14,186,1
121,191,1
182,191,1
1,210,1
19,210,1
73,210,1
238,210,1
427,210,1
190,210,1
24,212,1
19,212,1
28,212,1
71,212,1
158,212,1
43,212,1
12,214,1
28,214,1
158,214,1
41,214,1
43,214,1
223,214,1
6,214,1
425,214,1
18,216,1
69,216,1
36,216,1
14,216,1
46,216,1
125,216,1
126,216,1
86,216,1
425,216,1
55,216,1
28,218,1
71,218,1
158,218,1
43,218,1
171,219,1
44,219,1
46,219,1
125,219,1
118,221,1
119,221,1
140,221,1
12,221,1
124,221,1
47,221,1
86,221,1
19,222,1
5,227,1
154,227,1
204,232,1
47,232,1
121,236,1
19,236,1
28,236,1
30,236,1
71,236,1
167,236,1
158,236,1
43,236,1
1,238,1
59,239,1
305,239,1
306,239,1
175,239,1
281,239,1
357,239,1
36,239,1
167,239,1
4,239,1
39,239,1
20,239,1
168,239,1
79,239,1
93,239,1
362,239,1
365,239,1
426,239,1
414,239,1
442,239,1
443,239,1
271,239,1
337,239,1
367,239,1
275,239,1
341,239,1
447,239,1
448,239,1
11,240,1
13,240,1
71,240,1
43,240,1
14,240,1
19,241,1
216,241,1
19,243,1
46,243,1
19,244,1
28,244,1
71,244,1
158,244,1
43,244,1
14,246,1
55,246,1
69,252,1
30,252,1
31,252,1
176,252,1
34,252,1
225,252,1
94,252,1
280,252,1
119,253,1
301,253,1
1,253,1
372,253,1
175,253,1
18,253,1
26,253,1
31,253,1
345,253,1
71,253,1
224,253,1
79,253,1
156,253,1
177,253,1
86,253,1
315,253,1
89,253,1
240,253,1
241,253,1
91,253,1
174,253,1
413,253,1
270,253,1
272,253,1
453,253,1
113,253,1
272,255,1
114,258,1
69,260,1
221,260,1
14,260,1
46,260,1
272,260,1
58,260,1
24,261,1
18,261,1
68,261,1
19,261,1
2,261,1
14,261,1
224,261,1
318,261,1
174,261,1
458,261,1
459,261,1
384,269,1
65,271,1
150,271,1
44,271,1
224,271,1
177,271,1
14,289,1
316,296,1
157,299,1
216,299,1
47,299,1
294,299,1
32,303,1
22,307,1
121,307,1
71,307,1
32,307,1
33,307,1
220,307,1
42,307,1
14,307,1
44,307,1
252,307,1
116,307,1
36,310,1
9,319,1
10,319,1
30,319,1
14,319,1
47,319,1
49,319,1
252,319,1
86,325,1
362,325,1
22,327,1
121,327,1
14,327,1
47,327,1
91,327,1
286,327,1
287,327,1
289,327,1
290,327,1
291,327,1
292,327,1
293,327,1
473,330,1
18,330,1
68,330,1
19,330,1
14,330,1
429,330,1
306,333,1
17,339,1
175,339,1
150,342,1
120,353,1
305,353,1
68,353,1
12,353,1
124,353,1
176,353,1
168,353,1
5,353,1
175,355,1
9,356,1
68,366,1
14,366,1
193,369,1
194,369,1
59,370,1
18,370,1
26,370,1
214,370,1
37,370,1
38,370,1
224,370,1
46,370,1
125,370,1
281,371,1
14,36,1
109,45,1
158,50,1
37,86,1
173,91,1
88,140,1
11,185,1
41,219,1
45,219,1
177,219,1
68,243,1
236,243,1
138,304,1
142,327,1
5,2,1
15,36,1
168,36,1
149,36,1
118,50,1
123,50,1
308,50,1
236,50,1
260,50,1
375,50,1
167,95,1
47,95,1
7,105,1
120,124,1
131,126,1
109,140,1
73,140,1
223,140,1
22,146,1
10,146,1
30,146,1
43,146,1
12,147,1
12,198,1
13,210,1
216,210,1
216,219,1
18,221,1
46,240,1
225,240,1
11,241,1
420,243,1
110,243,1
47,243,1
225,243,1
127,243,1
238,243,1
85,243,1
294,243,1
196,243,1
44,253,1
117,260,1
71,260,1
117,269,1
118,269,1
119,269,1
59,269,1
163,269,1
164,269,1
145,269,1
181,269,1
17,303,1
150,303,1
162,304,1
181,307,1
71,341,1
77,356,1
17,36,1
19,45,1
68,50,1
12,50,1
29,50,1
358,62,1
145,82,1
119,146,1
31,205,1
227,211,1
46,214,1
109,219,1
68,219,1
131,219,1
190,219,1
31,236,1
39,236,1
280,236,1
72,240,1
44,240,1
88,241,1
39,243,1
68,327,1
35,327,1
106,327,1
122,336,1
19,382,1
281,382,1
150,382,1
160,382,1
362,382,1
295,382,1
171,35,2
23,35,2
27,35,2
171,45,2
141,45,2
122,45,2
176,45,2
38,45,2
88,45,2
51,45,2
148,45,2
59,50,2
166,50,2
26,50,2
219,50,2
220,50,2
76,50,2
78,50,2
50,50,2
234,50,2
177,50,2
51,50,2
146,50,2
172,62,2
122,62,2
8,62,2
37,62,2
39,62,2
131,62,2
88,63,2
51,63,2
146,63,2
15,66,2
16,66,2
141,79,2
38,79,2
88,82,2
316,82,2
194,82,2
52,82,2
172,91,2
88,91,2
69,119,2
27,119,2
72,119,2
37,119,2
308,119,2
137,123,2
8,126,2
88,126,2
51,126,2
146,126,2
23,140,2
180,140,2
122,140,2
123,140,2
8,140,2
145,140,2
36,140,2
220,140,2
182,140,2
6,140,2
154,140,2
80,140,2
51,140,2
146,140,2
91,140,2
53,140,2
327,140,2
148,140,2
113,140,2
69,142,2
27,142,2
72,142,2
37,142,2
308,142,2
182,142,2
146,142,2
60,146,2
122,146,2
166,146,2
144,146,2
145,146,2
173,146,2
60,147,2
43,147,2
358,147,2
166,167,2
27,167,2
169,167,2
267,167,2
220,174,2
42,174,2
14,191,2
51,210,2
110,216,2
149,216,2
51,216,2
146,216,2
148,216,2
12,219,2
28,219,2
176,219,2
158,219,2
220,219,2
40,219,2
43,219,2
415,219,2
384,219,2
88,221,2
51,221,2
146,221,2
91,227,2
194,232,2
117,232,2
136,232,2
60,236,2
207,236,2
172,236,2
122,236,2
220,236,2
5,236,2
6,236,2
154,236,2
131,236,2
19,240,2
19,246,2
18,248,2
29,248,2
219,252,2
148,252,2
351,253,2
50,253,2
51,255,2
146,255,2
19,260,2
40,260,2
122,290,2
239,290,2
69,301,2
172,303,2
177,303,2
245,303,2
184,303,2
185,303,2
482,303,2
219,304,2
155,304,2
88,304,2
51,304,2
146,304,2
51,307,2
146,307,2
141,327,2
467,327,2
172,327,2
17,327,2
10,327,2
69,327,2
34,327,2
73,327,2
42,327,2
225,327,2
126,327,2
5,327,2
50,327,2
88,327,2
51,327,2
94,327,2
40,342,2
110,342,2
69,360,2
138,369,2
142,24,4
69,24,4
70,24,4
27,24,4
151,24,4
152,24,4
153,24,4
18,30,4
18,33,4
157,45,4
10,45,4
18,45,4
14,45,4
78,45,4
1,50,4
210,50,4
71,50,4
2,50,4
77,50,4
173,50,4
191,50,4
230,50,4
199,50,4
231,50,4
80,50,4
155,50,4
238,50,4
242,50,4
195,50,4
52,50,4
151,50,4
253,50,4
3,50,4
264,50,4
465,50,4
486,50,4
271,50,4
55,50,4
18,62,4
18,63,4
166,63,4
77,63,4
3,68,4
20,69,4
242,69,4
65,72,4
281,72,4
2,90,4
15,95,4
225,95,4
235,95,4
3,95,4
59,97,4
2,97,4
73,97,4
378,101,4
110,105,4
187,105,4
351,107,4
18,109,4
18,110,4
2,110,4
51,110,4
380,115,4
18,119,4
38,119,4
39,119,4
52,119,4
117,120,4
118,120,4
119,120,4
59,120,4
163,120,4
164,120,4
65,120,4
24,120,4
265,120,4
266,120,4
267,120,4
196,120,4
331,120,4
382,120,4
383,120,4
268,120,4
18,126,4
3,126,4
1,140,4
166,140,4
281,140,4
110,140,4
315,140,4
246,140,4
96,140,4
482,140,4
486,140,4
377,140,4
488,140,4
18,142,4
18,146,4
404,148,4
179,150,4
262,150,4
263,150,4
264,150,4
265,150,4
266,150,4
196,150,4
331,150,4
382,150,4
383,150,4
268,150,4
18,159,4
166,159,4
360,159,4
11,167,4
12,167,4
14,167,4
46,167,4
125,167,4
193,167,4
194,167,4
200,167,4
421,183,4
151,183,4
50,185,4
270,185,4
340,185,4
19,186,4
18,196,4
51,196,4
146,196,4
257,197,4
18,209,4
175,210,4
217,216,4
150,216,4
78,216,4
146,218,4
54,218,4
175,219,4
346,219,4
18,236,4
166,236,4
2,236,4
77,236,4
409,236,4
364,236,4
246,236,4
322,236,4
271,236,4
273,236,4
18,241,4
175,243,4
149,243,4
2,246,4
325,246,4
210,253,4
122,253,4
30,253,4
158,253,4
37,253,4
38,253,4
45,253,4
48,253,4
173,253,4
191,253,4
230,253,4
199,253,4
231,253,4
80,253,4
155,253,4
234,253,4
84,253,4
238,253,4
242,253,4
195,253,4
52,253,4
253,253,4
56,253,4
18,258,4
245,261,4
135,269,4
166,271,4
223,271,4
177,277,4
18,281,4
26,281,4
214,281,4
51,281,4
146,281,4
88,290,4
49,296,4
77,296,4
51,301,4
146,301,4
343,301,4
7,303,4
351,303,4
28,303,4
158,303,4
43,303,4
210,304,4
18,304,4
68,304,4
26,304,4
28,304,4
71,304,4
32,304,4
158,304,4
43,304,4
45,304,4
48,304,4
173,304,4
191,304,4
230,304,4
199,304,4
231,304,4
80,304,4
234,304,4
84,304,4
242,304,4
195,304,4
52,304,4
253,304,4
325,304,4
88,310,4
9,327,4
77,327,4
316,327,4
321,330,4
271,336,4
51,341,4
146,341,4
4,353,4
150,353,4
76,353,4
18,360,4
139,366,4
166,370,4
489,372,4
18,376,4
166,376,4
3,376,4
28,36,4
158,36,4
43,36,4
106,50,4
154,57,4
6,63,4
36,79,4
88,105,4
11,109,4
178,140,4
141,146,4
41,147,4
246,147,4
18,150,4
114,163,4
11,163,4
135,174,4
16,186,4
65,212,4
175,212,4
12,212,4
124,216,4
128,236,4
12,240,4
379,240,4
12,245,4
210,252,4
345,252,4
421,252,4
163,253,4
50,255,4
5,264,4
154,264,4
10,269,4
121,303,4
50,304,4
110,310,4
15,327,4
109,327,4
24,327,4
12,327,4
40,327,4
41,327,4
219,370,4
19,5,4
65,18,4
24,33,4
14,33,4
280,45,4
75,57,4
46,71,4
125,71,4
225,77,4
56,79,4
48,86,4
14,89,4
117,91,4
118,91,4
119,91,4
59,91,4
164,91,4
23,119,4
225,140,4
405,146,4
118,163,4
11,210,4
14,214,4
28,216,4
14,219,4
55,221,4
14,227,4
28,252,4
158,252,4
28,261,4
23,271,4
50,271,4
88,271,4
172,296,4
14,296,4
30,304,4
368,304,4
138,307,4
125,307,4
120,317,4
71,327,4
148,327,4
19,362,4
150,16,4
216,35,4
5,36,4
125,45,4
202,45,4
227,50,4
53,50,4
109,63,4
110,66,4
150,66,4
18,77,4
30,77,4
78,79,4
14,86,4
28,91,4
71,91,4
158,91,4
43,91,4
52,105,4
182,107,4
42,119,4
29,140,4
239,140,4
165,146,4
47,146,4
149,146,4
148,146,4
31,147,4
158,147,4
45,147,4
160,147,4
280,147,4
6,160,4
121,163,4
182,163,4
28,167,4
71,167,4
158,167,4
43,167,4
68,191,4
46,191,4
44,205,4
50,208,4
65,210,4
148,210,4
75,212,4
55,212,4
65,219,4
114,219,4
131,231,4
129,236,4
449,253,4
18,260,4
158,260,4
1,269,4
73,269,4
42,269,4
79,281,4
304,290,4
14,290,4
165,296,4
125,296,4
88,299,4
2,303,4
110,303,4
92,303,4
253,303,4
453,303,4
148,303,4
55,303,4
404,304,4
1,304,4
46,304,4
93,304,4
23,307,4
40,307,4
303,327,4
173,327,4
425,327,4
65,341,4
53,341,4
36,362,4
13,5,4
106,9,4
13,16,4
88,16,4
19,30,4
126,33,4
46,34,4
120,35,4
11,35,4
157,44,4
61,45,4
204,45,4
65,45,4
123,45,4
49,45,4
130,45,4
52,45,4
113,45,4
239,50,4
139,50,4
325,50,4
256,50,4
281,63,4
2,63,4
42,63,4
223,63,4
395,63,4
216,66,4
15,69,4
223,69,4
44,77,4
227,77,4
23,79,4
68,79,4
27,79,4
177,79,4
134,79,4
52,79,4
107,79,4
204,82,4
65,82,4
1,91,4
36,91,4
39,91,4
42,91,4
135,91,4
165,95,4
5,105,4
7,107,4
149,107,4
12,109,4
77,119,4
162,120,4
38,120,4
5,121,4
40,131,4
149,132,4
117,140,4
17,140,4
175,140,4
19,140,4
12,140,4
78,140,4
79,140,4
193,140,4
417,140,4
294,140,4
253,140,4
19,146,4
13,146,4
40,146,4
5,146,4
117,147,4
162,147,4
16,147,4
306,147,4
157,147,4
11,147,4
144,147,4
88,147,4
316,147,4
194,147,4
395,147,4
255,147,4
326,147,4
487,147,4
160,159,4
77,185,4
5,185,4
117,186,4
118,186,4
119,186,4
59,186,4
163,186,4
164,186,4
343,186,4
47,191,4
148,191,4
14,198,4
110,205,4
165,206,4
9,210,4
88,210,4
11,214,4
51,219,4
18,227,4
6,227,4
124,232,4
35,232,4
53,232,4
106,232,4
68,236,4
73,236,4
84,236,4
88,236,4
146,236,4
106,236,4
305,238,4
265,240,4
13,246,4
265,246,4
141,252,4
180,252,4
25,252,4
150,252,4
70,253,4
12,253,4
72,253,4
88,253,4
146,253,4
295,253,4
28,255,4
5,260,4
8,290,4
44,299,4
125,299,4
168,299,4
163,303,4
109,303,4
60,303,4
22,303,4
141,303,4
65,303,4
165,303,4
157,303,4
9,303,4
11,303,4
30,303,4
225,303,4
401,303,4
51,303,4
174,303,4
112,303,4
118,304,4
109,304,4
65,304,4
305,304,4
19,304,4
150,304,4
5,304,4
183,304,4
362,304,4
256,307,4
106,310,4
405,327,4
36,327,4
149,327,4
78,327,4
6,327,4
79,327,4
234,327,4
53,327,4
281,340,4
141,341,4
1,341,4
24,362,4
148,362,4
24,370,4
36,370,4
358,370,4
12,4,3
216,5,3
29,5,3
109,16,3
60,16,3
120,16,3
141,16,3
165,16,3
123,16,3
71,16,3
36,16,3
14,16,3
76,16,3
125,16,3
173,16,3
154,16,3
238,16,3
146,16,3
131,16,3
96,16,3
438,16,3
327,16,3
200,16,3
394,16,3
148,16,3
279,16,3
55,16,3
75,22,3
43,22,3
21,25,3
12,25,3
42,25,3
79,25,3
319,25,3
343,25,3
12,30,3
10,33,3
19,33,3
12,33,3
55,33,3
56,33,3
22,34,3
141,34,3
122,34,3
224,34,3
118,35,3
163,35,3
60,35,3
204,35,3
16,35,3
210,35,3
19,35,3
13,35,3
158,35,3
75,35,3
150,35,3
310,35,3
47,35,3
227,35,3
234,35,3
316,35,3
320,35,3
255,35,3
3,35,3
112,35,3
147,35,3
148,35,3
113,35,3
138,36,3
219,36,3
80,36,3
379,36,3
56,41,3
120,41,3
48,41,3
10,41,3
14,41,3
47,41,3
19,43,3
38,43,3
125,43,3
92,44,3
118,45,3
60,45,3
203,45,3
120,45,3
23,45,3
24,45,3
172,45,3
16,45,3
143,45,3
13,45,3
158,45,3
40,45,3
150,45,3
222,45,3
110,45,3
223,45,3
126,45,3
227,45,3
149,45,3
77,45,3
154,45,3
234,45,3
244,45,3
320,45,3
173,49,3
106,49,3
15,50,3
60,50,3
22,50,3
171,50,3
141,50,3
205,50,3
206,50,3
24,50,3
142,50,3
180,50,3
208,50,3
16,50,3
17,50,3
306,50,3
122,50,3
165,50,3
175,50,3
213,50,3
11,50,3
27,50,3
144,50,3
124,50,3
216,50,3
145,50,3
357,50,3
307,50,3
