category	mir	disease	pmid	root_name	doid	icd10cm	mesh	omim	hpo	description
tissue_expression_down	hsa-mir-205	Adenocarcinoma, Esophageal	25746664	disease of cellular proliferation	DOID:4914		C562730	133239		miRs such as miR-192, miR-196 and miR-21 were frequently noted to up-regulated whereas miR-203, miR-205 and miR-let-7 were commonly down-regulated during the development of Barrett's oesophagus to oesophageal adenocarcinoma.
tissue_expression_down	hsa-mir-216b	Adenocarcinoma, Gastric	26408293	disease of cellular proliferation	DOID:3717	D37.1	D013274			We reported a significantly decreased expression of miR-216b in GC clinical specimens compared with paired non-cancerous tissues.
tissue_expression_down	hsa-mir-299	Adenocarcinoma, Gastric	27007598	disease of cellular proliferation	DOID:3717	D37.1	D013274			significant downregulation of miR-299-5p in intestinal-type gastric adenocarcinoma
tissue_expression_down	hsa-mir-302b	Adenocarcinoma, Gastric	23508453	disease of cellular proliferation	DOID:3717	D37.1	D013274			Down-regulation of miR-302b, an ESC-specific microRNA, in Gastric Adenocarcinoma.
tissue_expression_down	hsa-mir-375	Adenocarcinoma, Gastric	23461060	disease of cellular proliferation	DOID:3717	D37.1	D013274			In our study, the expression of a subset of microRNAs was altered in distal gastric adenocarcinoma compared to normal tissue, miR-375 was significantly downregulated in distal gastric adenocarcinoma tissues, to a level that was significantly lower than cardia adenocarcinoma (p < 0.05).
tissue_expression_down	hsa-mir-124	Adenocarcinoma, Lung	26935152	disease of cellular proliferation	DOID:3910	C78.00	C538231	211980	HP:0030078	miR-124 was significantly downregulated in the lung ADC tissues compared with that noted in the corresponding non-cancerous lung tissues
tissue_expression_down	hsa-mir-485	Adenocarcinoma, Lung	27262438	disease of cellular proliferation	DOID:3910	C78.00	C538231	211980	HP:0030078	expression level of miR-485 was downregulated in four lung adenocarcinoma cell lines and tissue
tissue_expression_down	hsa-mir-124	Adenocarcinoma, Pancreatic Ductal	27922430	disease of cellular proliferation	DOID:3498	C25.3	D021441	260350		Downregulation of miR-124 predicts poor prognosis in pancreatic ductal adenocarcinoma patients.
tissue_expression_down	hsa-mir-133a	Adenocarcinoma, Pancreatic Ductal	17237814	disease of cellular proliferation	DOID:3498	C25.3	D021441	260350		The expression of miR-216 and -217 and lack of expression of miR-133a were identified as characteristic of pancreas tissue.
tissue_expression_down	hsa-mir-15a	Adenocarcinoma, Pancreatic Ductal	24252251	disease of cellular proliferation	DOID:3498	C25.3	D021441	260350		miR-15a inhibits cell proliferation and EMT in PDAC via the down-regulation of Bmi-1 expression.
tissue_expression_down	hsa-mir-218	Adenocarcinoma, Pancreatic Ductal	24166773	disease of cellular proliferation	DOID:3498	C25.3	D021441	260350		Reduced miR-218 in PDAC tissues was correlated with tumor progression, and might be an independent poor prognostic factor for patients.
tissue_expression_down	hsa-mir-301a	Adenocarcinoma, Pancreatic Ductal	26384137	disease of cellular proliferation	DOID:3498	C25.3	D021441	260350		We conclude that MnSOD expression is negatively associated with miR-301a levels in PDAC tissues, and lower miR-301a levels are associated with increased MnSOD expression and inhibition of PDAC growth.
tissue_expression_down	hsa-mir-337	Adenocarcinoma, Pancreatic Ductal	24641834	disease of cellular proliferation	DOID:3498	C25.3	D021441	260350		The present study showed that HOXB7 was over-expressed and miR-337 was minimally expressed in PDAC tissues, and their levels were related to TNM stage and lymph node status. The levels of HOXB7 mRNA, HOXB7 protein, and miR-337 were associated with survival in PDAC patients. Results suggested that HOXB7 and miR-337 could be used as determinants of PDAC patient prognosis.
tissue_expression_down	hsa-let-7e	Adenovirus Infection	20634878			B34.0	D000257			let-7e:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-101-1	Adenovirus Infection	20634878			B34.0	D000257			miR-101-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-101-2	Adenovirus Infection	20634878			B34.0	D000257			miR-101-2:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-1180	Adenovirus Infection	20634878			B34.0	D000257			hsa-mir-1180:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-1184-1	Adenovirus Infection	20634878			B34.0	D000257			miR-1184:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-125b-1	Adenovirus Infection	20634878			B34.0	D000257			miR-125b-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-125b-2	Adenovirus Infection	20634878			B34.0	D000257			miR-125b-2:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-148a	Adenovirus Infection	20634878			B34.0	D000257			miR-148a:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-148b	Adenovirus Infection	20634878			B34.0	D000257			miR-148b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-181b-1	Adenovirus Infection	20634878			B34.0	D000257			miR-181b-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-181b-2	Adenovirus Infection	20634878			B34.0	D000257			miR-181b-2:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-18b	Adenovirus Infection	20634878			B34.0	D000257			miR-18b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-196b	Adenovirus Infection	20634878			B34.0	D000257			miR-196b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-19b-1	Adenovirus Infection	20634878			B34.0	D000257			miR-19b-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-19b-2	Adenovirus Infection	20634878			B34.0	D000257			miR-19b-2:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-210	Adenovirus Infection	20634878			B34.0	D000257			miR-210:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-219-1	Adenovirus Infection	20634878			B34.0	D000257			miR-219-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-25	Adenovirus Infection	20634878			B34.0	D000257			miR-25:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-26b	Adenovirus Infection	20634878			B34.0	D000257			miR-26b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-27a	Adenovirus Infection	20634878			B34.0	D000257			miR-27a:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-27b	Adenovirus Infection	20634878			B34.0	D000257			miR-27b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-30a	Adenovirus Infection	20634878			B34.0	D000257			miR-30a:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-30b	Adenovirus Infection	20634878			B34.0	D000257			miR-30b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-30c-1	Adenovirus Infection	20634878			B34.0	D000257			miR-30c-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-30c-2	Adenovirus Infection	20634878			B34.0	D000257			miR-30c-2:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-338	Adenovirus Infection	20634878			B34.0	D000257			miR-338:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-33a	Adenovirus Infection	20634878			B34.0	D000257			miR-33a:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-34a	Adenovirus Infection	20634878			B34.0	D000257			miR-34a:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-362	Adenovirus Infection	20634878			B34.0	D000257			miR-362:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-374b	Adenovirus Infection	20634878			B34.0	D000257			miR-374b:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-421	Adenovirus Infection	20634878			B34.0	D000257			miR-421:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-433	Adenovirus Infection	20634878			B34.0	D000257			miR-433:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-452	Adenovirus Infection	20634878			B34.0	D000257			miR-452:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-519a-1	Adenovirus Infection	20634878			B34.0	D000257			miR-519a-1:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-582	Adenovirus Infection	20634878			B34.0	D000257			miR-582:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-619	Adenovirus Infection	20634878			B34.0	D000257			miR-619:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-650	Adenovirus Infection	20634878			B34.0	D000257			miR-650:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-655	Adenovirus Infection	20634878			B34.0	D000257			miR-655:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-92a-2	Adenovirus Infection	20634878			B34.0	D000257			miR-92a-2:A total of 44 miRNAs demonstrated high expression and 36 miRNAs showed lower expression in the AD3 infected cells than control
tissue_expression_down	hsa-mir-200b	Adrenal Cortex Neoplasms	19849700	disease of cellular proliferation	DOID:0050891	C74.0	D000306		HP:0100641	down-regulated
tissue_expression_down	hsa-mir-203	Adrenal Cortex Neoplasms	19849700	disease of cellular proliferation	DOID:0050891	C74.0	D000306		HP:0100641	down-regulated
tissue_expression_down	hsa-mir-214	Adrenal Cortex Neoplasms	19546168	disease of cellular proliferation	DOID:0050891	C74.0	D000306		HP:0100641	significantly lower expressed
tissue_expression_down	hsa-mir-195	Adrenal Cortex Neoplasms	19996210	disease of cellular proliferation	DOID:0050891	C74.0	D000306		HP:0100641	miR-335 and miR-195 were significantly downregulated in adrenocortical carcinomas
tissue_expression_down	hsa-mir-483	Adrenal Cortex Neoplasms	19996210	disease of cellular proliferation	DOID:0050891	C74.0	D000306		HP:0100641	miR-335 and miR-195 were significantly downregulated in adrenocortical carcinomas
tissue_expression_down	hsa-mir-21	Alcoholic Cardiomyopathy	29039471			I42.6	D002310			The present study confirmed that H2S relieves myocardial fibrosis in mice with ACM, and the underlying mechanism may involve the downregulation of autophagy and miR-21 and miR-211 expression levels.
tissue_expression_down	hsa-mir-221	Alcoholic Cardiomyopathy	29039471			I42.6	D002310			The present study confirmed that H2S relieves myocardial fibrosis in mice with ACM, and the underlying mechanism may involve the downregulation of autophagy and miR-21 and miR-211 expression levels.
tissue_expression_down	hsa-mir-3098	Alcoholic Cardiomyopathy	29734191			I42.6	D002310			The results demonstrated that miR-467d-3p and miR-491-5p were up-regulated and miR-3098-3p was down-regulated in the alcohol-exposed myocardial samples compared with the control samples (P < 0.05).
tissue_expression_down	hsa-let-7e	Allergic Rhinitis	23704072	respiratory system disease	DOID:4481	J30.9	D065631	607154	HP:0003193	Subjects with current allergic rhinitis symptoms had increased levels of miR-155, miR-205, and miR-498, but reduced levels of let-7e.
tissue_expression_down	hsa-let-7e	Allergic Rhinitis	24513959	respiratory system disease	DOID:4481	J30.9	D065631	607154	HP:0003193	Downregulation of miR-18a, miR-126, let-7e, miR-155, and miR-224 and upregulation of miR-498, miR-187, miR-874, miR-143, and miR-886-3p were observed in asthmatic  patients in comparison to controls. The differences in miRNA expression were mainly similar in asthmatics with and without AR.
tissue_expression_down	hsa-mir-126	Allergic Rhinitis	24513959	respiratory system disease	DOID:4481	J30.9	D065631	607154	HP:0003193	Downregulation of miR-18a, miR-126, let-7e, miR-155, and miR-224 and upregulation of miR-498, miR-187, miR-874, miR-143, and miR-886-3p were observed in asthmatic  patients in comparison to controls. The differences in miRNA expression were mainly similar in asthmatics with and without AR.
tissue_expression_down	hsa-mir-155	Allergic Rhinitis	24513959	respiratory system disease	DOID:4481	J30.9	D065631	607154	HP:0003193	Downregulation of miR-18a, miR-126, let-7e, miR-155, and miR-224 and upregulation of miR-498, miR-187, miR-874, miR-143, and miR-886-3p were observed in asthmatic  patients in comparison to controls. The differences in miRNA expression were mainly similar in asthmatics with and without AR.
tissue_expression_down	hsa-mir-18a	Allergic Rhinitis	24513959	respiratory system disease	DOID:4481	J30.9	D065631	607154	HP:0003193	Downregulation of miR-18a, miR-126, let-7e, miR-155, and miR-224 and upregulation of miR-498, miR-187, miR-874, miR-143, and miR-886-3p were observed in asthmatic  patients in comparison to controls. The differences in miRNA expression were mainly similar in asthmatics with and without AR.
tissue_expression_down	hsa-mir-224	Allergic Rhinitis	24513959	respiratory system disease	DOID:4481	J30.9	D065631	607154	HP:0003193	Downregulation of miR-18a, miR-126, let-7e, miR-155, and miR-224 and upregulation of miR-498, miR-187, miR-874, miR-143, and miR-886-3p were observed in asthmatic  patients in comparison to controls. The differences in miRNA expression were mainly similar in asthmatics with and without AR.
tissue_expression_down	hsa-mir-143	Allergic Rhinitis,Perennial	22185732			J30.89	D012221	607154		down-regulated
tissue_expression_down	hsa-mir-187	Allergic Rhinitis,Perennial	22185732			J30.89	D012221	607154		down-regulated
tissue_expression_down	hsa-mir-224	Allergic Rhinitis,Perennial	22185732			J30.89	D012221	607154		down-regulated
tissue_expression_down	hsa-mir-498	Allergic Rhinitis,Perennial	22185732			J30.89	D012221	607154		down-regulated
tissue_expression_down	hsa-mir-767	Allergic Rhinitis,Perennial	22185732			J30.89	D012221	607154		miR-767-5p: down-regulated
tissue_expression_down	hsa-mir-874	Allergic Rhinitis,Perennial	22185732			J30.89	D012221	607154		down-regulated
tissue_expression_down	hsa-mir-107	Alzheimer Disease	18234899	nervous system disease	DOID:10652	G30.9	D000544	104300	HP:0002511	downregulated
tissue_expression_down	hsa-mir-128-1	Alzheimer Disease	21686130	nervous system disease	DOID:10652	G30.9	D000544	104300	HP:0002511	miR-128a/b levels were significantly reduced in the temporal cortex and miR-128b in the frontal cortex in AD.
tissue_expression_down	hsa-mir-128-2	Alzheimer Disease	21686130	nervous system disease	DOID:10652	G30.9	D000544	104300	HP:0002511	miR-128a/b levels were significantly reduced in the temporal cortex and miR-128b in the frontal cortex in AD.
tissue_expression_down	hsa-mir-181c	Alzheimer Disease	27423553	nervous system disease	DOID:10652	G30.9	D000544	104300	HP:0002511	Taken together, these findings suggested that crmp2 is a target of miR-181c and that the abnormally low expression of miR-181c in the hippocampus of SAMP8 mice could lead to an increase of the crmp2 protein level in AD mice, which might potentially play a role in the pathogenesis of Alzheimer's disease.
tissue_expression_down	hsa-mir-29c	Alzheimer Disease	25973041	nervous system disease	DOID:10652	G30.9	D000544	104300	HP:0002511	Present study indicated that miR-29c was downregulated in sporadic AD brains, and it targeted the 3' UTR of BACE1, reduced the BACE1 expression, and downregulated the APPβ accumulation in vitro.
tissue_expression_down	hsa-mir-1-1	Aortic Aneurysm, Thoracic	22010139	cardiovascular system disease	DOID:14004	I71.1-.2	D017545	607086		miRs -1, -21, -29a, -133a, and -486 showed decreased expression in Thoracic Aortic Aneurysm compared to normal aortic specimens.A significant relationship between miR expression levels (miRs -1, -21, -29a, and -133a) and aortic diameter was identified;
tissue_expression_down	hsa-mir-1-2	Aortic Aneurysm, Thoracic	22010139	cardiovascular system disease	DOID:14004	I71.1-.2	D017545	607086		miRs -1, -21, -29a, -133a, and -486 showed decreased expression in Thoracic Aortic Aneurysm compared to normal aortic specimens.A significant relationship between miR expression levels (miRs -1, -21, -29a, and -133a) and aortic diameter was identified;
tissue_expression_down	hsa-mir-133a-1	Aortic Aneurysm, Thoracic	22010139	cardiovascular system disease	DOID:14004	I71.1-.2	D017545	607086		miRs -1, -21, -29a, -133a, and -486 showed decreased expression in Thoracic Aortic Aneurysm compared to normal aortic specimens.A significant relationship between miR expression levels (miRs -1, -21, -29a, and -133a) and aortic diameter was identified;
tissue_expression_down	hsa-mir-133a-2	Aortic Aneurysm, Thoracic	22010139	cardiovascular system disease	DOID:14004	I71.1-.2	D017545	607086		miRs -1, -21, -29a, -133a, and -486 showed decreased expression in Thoracic Aortic Aneurysm compared to normal aortic specimens.A significant relationship between miR expression levels (miRs -1, -21, -29a, and -133a) and aortic diameter was identified;
tissue_expression_down	hsa-mir-21	Aortic Aneurysm, Thoracic	22010139	cardiovascular system disease	DOID:14004	I71.1-.2	D017545	607086		miRs -1, -21, -29a, -133a, and -486 showed decreased expression in Thoracic Aortic Aneurysm compared to normal aortic specimens.A significant relationship between miR expression levels (miRs -1, -21, -29a, and -133a) and aortic diameter was identified;
tissue_expression_down	hsa-mir-29a	Aortic Aneurysm, Thoracic	22010139	cardiovascular system disease	DOID:14004	I71.1-.2	D017545	607086		miRs -1, -21, -29a, -133a, and -486 showed decreased expression in Thoracic Aortic Aneurysm compared to normal aortic specimens.A significant relationship between miR expression levels (miRs -1, -21, -29a, and -133a) and aortic diameter was identified;
tissue_expression_down	hsa-mir-195	Aortic Insufficiency	20845893	cardiovascular system disease	DOID:57	I35.1	D001022		HP:0001659	miR-195:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-26a-1	Aortic Insufficiency	20845893	cardiovascular system disease	DOID:57	I35.1	D001022		HP:0001659	MiR-26a:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-26a-2	Aortic Insufficiency	20845893	cardiovascular system disease	DOID:57	I35.1	D001022		HP:0001659	MiR-26a:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-30b	Aortic Insufficiency	20845893	cardiovascular system disease	DOID:57	I35.1	D001022		HP:0001659	MiR-30b:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-195	Aortic Stenosis	20845893	cardiovascular system disease	DOID:1712	I35.0	D001024	109730	HP:0001650	miR-195:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-26a-1	Aortic Stenosis	20845893	cardiovascular system disease	DOID:1712	I35.0	D001024	109730	HP:0001650	MiR-26a:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-26a-2	Aortic Stenosis	20845893	cardiovascular system disease	DOID:1712	I35.0	D001024	109730	HP:0001650	MiR-26a:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-30b	Aortic Stenosis	20845893	cardiovascular system disease	DOID:1712	I35.0	D001024	109730	HP:0001650	MiR-30b:MiR-26a, miR-30b, and miR-195 were each decreased in the aortic valves of patients requiring AVR due to AS, compared to those requiring replacement due to AI.
tissue_expression_down	hsa-mir-142	Arteriosclerosis Obliterans	24743945	cardiovascular system disease	DOID:5160		D001162		HP:0002634	The results suggest that the expression of miR-142-3p is down-regulated in CD4+ T cells from patients with ASO. The down-regulation of miR-142-3p could increase the migration of CD4+ T cells to the vascular walls by regulation of actin cytoskeleton via its target genes, RAC1 and ROCK2.
tissue_expression_down	hsa-mir-122	Asthenozoospermia	21933900			R86.9	D053627			miR-122 was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-146b	Asthenozoospermia	21933900			R86.9	D053627			miR-146b was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-181a-2	Asthenozoospermia	21933900			R86.9	D053627			miR-181a was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-34c	Asthenozoospermia	21933900			R86.9	D053627			miR-34c-5p was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-374b	Asthenozoospermia	21933900			R86.9	D053627			miR-374b was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-509-1	Asthenozoospermia	21933900			R86.9	D053627			miR-509-5p was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-509-2	Asthenozoospermia	21933900			R86.9	D053627			miR-509-5p was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-509-3	Asthenozoospermia	21933900			R86.9	D053627			miR-509-5p was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-513a-1	Asthenozoospermia	21933900			R86.9	D053627			miR-513a-5p was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-mir-513a-2	Asthenozoospermia	21933900			R86.9	D053627			miR-513a-5p was markedly decreased in azoospermia but increased in asthenozoospermia.
tissue_expression_down	hsa-let-7a	Asthma	25130484	respiratory system disease	DOID:2841	J45	D001249	600807	HP:0002099	We found significantly reduced expression of let-7a in bronchial biopsies from patients with severe asthma in comparison to patients with mild asthma as well as in comparison to the non-asthmatic controls.
tissue_expression_down	hsa-let-7e	Asthma	24513959	respiratory system disease	DOID:2841	J45	D001249	600807	HP:0002099	Downregulation of miR-18a, miR-126, let-7e, miR-155, and miR-224 and upregulation of miR-498, miR-187, miR-874, miR-143, and miR-886-3p were observed in asthmatic  patients in comparison to controls. The differences in miRNA expression were mainly similar in asthmatics with and without AR.
tissue_expression_down	hsa-mir-125b	Asthma	27112664	respiratory system disease	DOID:2841	J45	D001249	600807	HP:0002099	miR-125b expression was  decreased in the sputum of the asthmatic patients especially in eosinophilic asthma.
